id	gender
a12570382	female
a12560662	male
a11821152	NA
a11250343	male
a11838784	NA
a11902802	male
a1116489x	NA
a11968138	male
a1265937x	female
a12566032	NA
a11250367	NA
a12685975	male
a12478829	NA
a11439762	NA
a11246327	NA
a1266053x	male
a12063083	NA
a11906856	NA
a11368822	NA
a12556427	NA
a12064725	NA
a12529217	female
a11972816	NA
a12039433	NA
a11239785	male
a11443297	male
a12567693	male
a11911670	NA
a11547613	NA
a12477825	male
a12061980	NA
a11550739	male
a12655879	male
a12478805	male
a12229799	NA
a11965174	NA
a11967791	NA
a11450563	male
a11154871	NA
a1145023x	male
a11154895	male
a12562208	NA
a1256736x	female
a1190558x	NA
a12653871	male
a12479913	NA
a12047430	NA
a12229775	male
a11553583	male
a12226907	male
a12039238	NA
a11364117	NA
a12683401	male
a12573607	male
a11445014	male
a11157392	male
a11912674	NA
a12568673	male
a11973596	NA
a11538314	NA
a12225769	female
a12049190	NA
a11547704	male
a12340777	male
a11937695	NA
a12587849	male
a1248846x	NA
a12316544	male
a12040575	NA
a11995944	female
a11128203	male
a12537998	male
a11990235	female
a11998908	NA
a12427184	female
a12207627	male
a12086630	NA
a11931802	female
a1213255x	NA
a11505977	NA
a1129145x	NA
a12316568	male
a11866573	NA
a12587825	NA
a1254050x	male
a12124357	male
a11877194	male
a11132036	female
a1231447x	NA
a12087658	NA
a12420591	male
a11996705	female
a12205448	female
a11327893	male
a11291783	NA
a12626181	female
a11876852	male
a12630081	female
a1231643x	female
a11996729	male
a1253786x	male
a12268793	male
a12211205	male
a12086654	NA
a11876876	female
a12631851	female
a1129047x	male
a12261300	male
a11997047	NA
a11317000	male
a12541618	male
a12087610	female
a12087634	female
a11965150	male
a11393282	male
a12424468	male
a11281583	male
a11127223	male
a1221078x	female
a12623209	male
a12317500	female
a12210870	male
a12122397	NA
a11864709	male
a11330879	male
a12262109	NA
a12533464	male
a12042092	NA
a12349604	NA
a12095539	female
a12048434	NA
a1204636x	NA
a12000504	NA
a11514954	NA
a12590137	male
a11396489	male
a12428188	male
a12205400	male
a12148568	NA
a11861502	NA
a12042730	female
a11970194	male
a11286945	male
a12538516	male
a12122373	NA
a11505096	male
a11320576	NA
a11409745	NA
a12000528	NA
a11878150	male
a11392964	NA
a1231741x	NA
a12259354	male
a12086678	NA
a12043953	NA
a11505953	NA
a1220884x	male
a12000309	NA
a11284328	male
a11932168	NA
a12316520	female
a1213000x	male
a12343286	female
a12038234	NA
a11329415	male
a12427160	female
a12535990	male
a12484775	male
a11505072	NA
a12430201	female
a1227043x	male
a11861526	NA
a11125287	male
a12430225	male
a12340753	male
a12093051	female
a11996043	female
a11125263	NA
a12130333	NA
a11937671	male
a12317767	male
a1140601x	female
a12202356	female
a11338647	male
a11510225	NA
a12533488	female
a12428164	male
a12259330	male
a12095515	female
a1213157x	NA
a11975313	NA
a11862506	female
a1139383x	male
a11131032	female
a1220190x	female
a11331501	NA
a11990211	NA
a11395461	NA
a12316763	male
a12534006	male
a12096052	NA
a12627252	NA
a12537950	female
a11971836	NA
a11283981	male
a12428140	male
a12261129	male
a11867553	NA
a11290213	male
a12423440	male
a11518327	NA
a11129645	NA
a11929005	NA
a12129604	NA
a11506738	NA
a11405363	male
a11291412	NA
a1225924x	male
a12094778	NA
a12049414	NA
a11330855	male
a12042754	NA
a12644833	male
a12349380	female
a12427846	male
a12088390	NA
a11974576	male
a11129621	NA
a1262388x	male
a11514292	NA
a11408522	NA
a12533440	male
a1226846x	male
a11867577	male
a11325185	male
a11989592	NA
a12604161	male
a12347887	male
a12308791	male
a12628360	male
a1220786x	male
a12152638	NA
a11970170	male
a12314560	female
a12202332	female
a12631899	male
a12043977	male
a11286969	male
a11392083	NA
a12540638	female
a12477849	female
a11994745	NA
a11879154	male
a12423683	male
a11502009	NA
a11332487	NA
a1258969x	female
a11974552	NA
a12604185	male
a12343262	male
a12316787	male
a12038210	NA
a11283324	NA
a12627276	NA
a12205229	NA
a11129669	NA
a11929029	NA
a12151610	male
a11408546	male
a12605189	NA
a11404383	NA
a12132664	male
a1204362x	NA
a12129628	NA
a12314584	male
a12260447	female
a12484751	male
a12347863	male
a12205205	male
a11316196	NA
a12482791	male
a11133673	NA
a12629017	NA
a11968795	NA
a12429120	male
a12152614	NA
a12090207	NA
a1242531x	female
a12123791	male
a12042973	NA
a11504754	male
a11395485	NA
a1248748x	female
a1234557x	male
a12316106	female
a12478167	male
a12209296	female
a11289442	male
a12315783	female
a12092976	male
a1128125x	female
a11131913	male
a12093099	male
a1262780x	female
a12607344	male
a11936496	male
a12425643	male
a1234753x	female
a11894933	male
a11398401	male
a12630986	female
a12132640	female
a12038258	male
a12605165	NA
a11518303	male
a12485974	female
a12203117	male
a11938699	NA
a12212209	NA
a11995749	female
a11287706	NA
a1113334x	female
a12148337	NA
a12631656	male
a12128624	male
a11992219	NA
a12089370	male
a11877170	NA
a11502204	NA
a11404073	male
a12543135	female
a1242335x	male
a12046693	female
a11517566	NA
a12631875	NA
a12540614	male
a1221288x	male
a11286040	male
a11878174	NA
a11936472	NA
a11875793	male
a11131937	male
a12148313	NA
a1231545x	female
a12151658	NA
a11998027	NA
a12429144	male
a12628256	male
a12534444	NA
a11394766	NA
a12609894	male
a11506933	NA
a12261105	male
a12208292	NA
a11337643	male
a12044076	male
a11995725	NA
a11879178	NA
a11291217	NA
a12344242	NA
a12251975	male
a12128648	NA
a12153709	NA
a11968771	NA
a11131056	male
a12426842	NA
a11966154	male
a11938675	NA
a11515387	male
a12631632	female
a11328459	male
a11877832	NA
a12251999	male
a12209272	NA
a12607320	male
a11289466	female
a12348624	male
a12259378	female
a11995701	NA
a11501200	NA
a11932363	male
a1234655x	male
a12330838	male
a11878836	male
a11130295	female
a12425667	female
a12146377	male
a12127620	male
a1234381x	NA
a12147357	NA
a11286064	NA
a12628232	female
a12604847	male
a12121708	male
a11325380	female
a12346883	male
a12203312	male
a12344266	male
a12253716	male
a11926417	male
a12430444	male
a1214602x	female
a1150464x	NA
a12477163	female
a11516562	male
a1113432x	male
a12628384	male
a12147552	NA
a11969775	NA
a12622138	female
a12092952	NA
a12152729	NA
a11998003	female
a11930846	male
a1212302x	female
a11997904	male
a12622114	male
a12608890	male
a1220688x	female
a11285941	male
a12534420	NA
a12258544	female
a12607368	male
a12542817	female
a12485998	male
a11327674	male
a12606388	male
a11971150	NA
a11128884	female
a12151634	NA
a12130357	NA
a1193203x	NA
a1133731x	NA
a1242433x	male
a11407542	female
a11281364	NA
a12429168	female
a11285965	male
a12535448	female
a12040009	NA
a12609870	female
a12202137	male
a1204264x	NA
a12211990	male
a11964509	NA
a11132012	male
a12627495	male
a12426866	male
a11288905	NA
a12477187	female
a11871507	male
a11318818	female
a12484799	female
a12483795	male
a11132917	NA
a12348855	male
a11975337	female
a12210109	male
a12047454	NA
a12626491	female
a11879130	male
a11281388	male
a12430468	NA
a12542131	male
a12043072	NA
a11133697	male
a12625292	NA
a11288590	male
a11127880	male
a1263671x	NA
a12608300	male
a12202113	male
a11966130	NA
a12313361	female
a12603843	male
a11954498	male
a12479123	male
a12424687	NA
a12250090	female
a12130552	male
a11876633	male
a12247923	male
a12627471	male
a12542155	male
a12348648	male
a12213093	male
a12092095	female
a12043096	NA
a11405958	NA
a12309886	male
a12608324	male
a12315102	female
a11130271	NA
a11932387	female
a12150678	NA
a12130576	male
a11935297	male
a12150630	NA
a12085650	NA
a11398449	NA
a12485093	male
a12424663	female
a12483771	NA
a12251951	male
a11877637	male
a11126267	NA
a1262682x	female
a12424511	NA
a12349628	male
a11929285	NA
a11288929	male
a12131660	male
a11401229	male
a12150654	NA
a12127668	male
a11288048	male
a12631437	female
a12609328	female
a12313385	female
a11126243	NA
a12543111	male
a12483990	female
a12212970	male
a12544115	male
a12485950	female
a11518522	NA
a11286702	NA
a1234283x	male
a11867796	NA
a11503208	NA
a12628475	male
a12346664	male
a11937038	male
a12149512	NA
a12039214	male
a11927069	female
a11396507	male
a12209491	male
a12120704	NA
a12042997	NA
a11327698	male
a11283300	NA
a12346640	male
a12605608	male
a12309862	male
a11989907	male
a12540390	NA
a11932144	NA
a11332815	NA
a12479147	NA
a12315126	female
a11507032	NA
a12349847	male
a11867772	NA
a11132279	male
a12146353	NA
a11931826	NA
a11394742	male
a11404097	NA
a1258521x	NA
a12310165	male
a12131684	NA
a11992761	NA
a12589780	male
a12422484	male
a12045470	NA
a1199955x	NA
a11997266	male
a11518546	NA
a11338428	male
a11286921	male
a12535400	female
a11130933	male
a12631413	male
a12542179	male
a12484994	female
a11870527	NA
a1226748x	female
a1215250x	male
a11971812	NA
a11935492	NA
a12626296	male
a11286799	female
a12603867	male
a12247947	NA
a11938651	NA
a12608348	male
a12536209	female
a12480484	male
a11125482	female
a11128860	male
a12626272	male
a12263308	male
a12156334	NA
a12149536	NA
a1196506x	NA
a12712474	male
a12066990	NA
a11369346	male
a11375607	NA
a12369524	NA
a12291341	male
a11593222	NA
a11912698	female
a11457533	NA
a11192586	NA
a12402825	male
a12311340	female
a12712498	male
a12367369	male
a11440053	NA
a12314146	NA
a12398457	NA
a12293544	male
a12231526	NA
a11582613	female
a11459712	male
a11902826	NA
a11456772	NA
a11189459	male
a12401407	male
a12063769	NA
a11193542	NA
a12062960	NA
a1145152x	male
a12558606	female
a12555423	male
a12509164	male
a11581657	male
a12290452	female
a12224741	male
a12226798	female
a11912650	NA
a11898501	NA
a11360835	female
a11314308	NA
a12712486	NA
a12312368	male
a12715943	male
a12505663	male
a12509188	male
a12407653	male
a12067775	NA
a12405474	male
a12563869	male
a12228990	male
a12188657	male
a11189411	NA
a11337667	male
a12311364	NA
a11187451	NA
a12716212	NA
a12067799	male
a11904690	NA
a11451191	male
a11322688	female
a12291389	NA
a12063940	NA
a11455159	male
a11333819	NA
a12712450	male
a12503484	male
a12507404	male
a11196415	male
a1271687x	NA
a1191158x	NA
a11876906	male
a11373647	male
a12709876	female
a12370071	NA
a12286448	male
a12169973	NA
a12563821	male
a11450587	male
a11905633	female
a12561228	male
a11187499	male
a12406892	NA
a11359717	NA
a12231502	NA
a12174440	female
a11909134	male
a12068755	male
a12176205	male
a11902292	NA
a11360859	female
a12510488	male
a1228337x	male
a11450472	male
a1250533x	NA
a12179073	male
a11196439	NA
a12233614	male
a12709591	female
a1244554x	NA
a11769427	NA
a12175201	female
a12178408	male
a11935273	NA
a11910690	female
a11317152	male
a11458252	male
a12374210	male
a1228435x	male
a11903806	NA
a11452663	male
a12511444	male
a12065067	male
a11911694	male
a11591390	NA
a12453274	male
a11585857	NA
a11187475	male
a12397477	female
a11445919	male
a12403490	NA
a12309400	male
a12224789	female
a11938018	NA
a12714410	male
a12370733	male
a12313580	male
a1145233x	female
a12511420	NA
a12169997	NA
a12063721	male
a11907617	NA
a12716972	NA
a12233638	female
a12400427	male
a12224765	NA
a11194236	NA
a12292217	male
a11900404	NA
a12444674	male
a12069978	male
a11592266	NA
a11363137	NA
a12503460	female
a12286424	female
a12229994	NA
a12714434	male
a1158130x	NA
a12452270	male
a11453667	NA
a11319136	male
a11328678	NA
a11194212	male
a1136533x	NA
a12407896	NA
a11906613	NA
a12555447	male
a12505687	NA
a12069097	male
a11458276	male
a12557407	male
a1145331x	NA
a11321799	male
a11770132	NA
a12714422	male
a12404809	NA
a11936915	male
a1191256x	male
a12175249	NA
a11901408	NA
a11455408	male
a12306903	female
a12291213	female
a12232725	female
a11580677	male
a12561204	male
a12225940	male
a12563845	female
a12400403	female
a12169092	male
a12174221	male
a11453643	NA
a11329610	male
a12365385	male
a11936277	NA
a11189435	NA
a11912893	male
a1119005x	NA
a1158208x	NA
a12711299	male
a12711287	NA
a11933343	female
a11319112	male
a12287209	female
a11936939	NA
a11902607	male
a11451683	NA
a1217208x	NA
a12557821	male
a12450091	female
a12374258	female
a12711263	NA
a12291237	male
a11937919	NA
a12063745	NA
a12065924	male
a11900428	NA
a11460209	male
a11188741	NA
a12171190	NA
a12065043	NA
a12365361	male
a12230546	female
a12504026	male
a12290476	female
a12232749	male
a11367180	male
a11374822	male
a12446853	female
a12443475	NA
a12069954	female
a11934050	NA
a11899591	female
a11335440	NA
a11188789	male
a11186495	female
a12371294	NA
a1145135x	male
a11327479	NA
a12367345	male
a12176400	male
a12225988	female
a11369127	male
a12372250	female
a11374846	male
a1239919x	male
a12398652	male
a11192781	NA
a12368301	female
a1230735x	NA
a11902383	male
a12501281	male
a12177428	male
a12230522	male
a11443492	NA
a11934074	NA
a11373842	female
a12397696	NA
a12309448	male
a11926636	NA
a11593003	female
a1270927x	male
a12511316	NA
a12313804	male
a11454404	NA
a11188765	NA
a12370757	female
a12561861	male
a12174245	NA
a11459256	NA
a12225083	female
a11375978	NA
a12453298	male
a11187761	male
a12711251	NA
a12453250	male
a12284488	male
a12069073	male
a1193007x	NA
a11583150	NA
a11370488	NA
a11192562	male
a12508779	NA
a12307683	NA
a1191225x	male
a12561885	male
a12373254	male
a12176424	male
a12444650	female
a12229970	NA
a12559829	female
a11935959	NA
a12064063	NA
a11187785	male
a12308687	male
a11580653	NA
a12716960	NA
a12564606	female
a12369743	male
a12557869	male
a12374234	female
a11327455	male
a12508731	NA
a11361815	male
a11188522	male
a12397453	female
a1145880x	NA
a12438923	male
a12224960	NA
a11926612	NA
a11588135	NA
a12562889	female
a11373623	male
a12407872	NA
a12290257	male
a11452420	NA
a12285420	NA
a11188546	NA
a12373278	female
a11459232	male
a1133163x	female
a11582637	male
a11367866	NA
a11318399	female
a12152122	NA
a11904124	female
a11584816	NA
a11335464	NA
a12400208	male
a12174269	male
a11934098	male
a11593374	NA
a12560248	male
a11193918	NA
a11769403	male
a12402096	NA
a11452444	NA
a12309424	female
a1228631x	NA
a11450782	male
a12231769	female
a12233419	NA
a11326232	NA
a12176448	NA
a11909262	NA
a11362819	NA
a12557183	male
a12398871	male
a12068093	NA
a11909286	NA
a11452468	NA
a12562865	male
a12452518	NA
a11189526	male
a12443451	female
a12283460	male
a11440296	NA
a12506990	NA
a11771112	male
a11374184	NA
a12366389	male
a12283484	male
a11934955	NA
a11452687	NA
a12399280	NA
a12224984	male
a12560224	male
a11897508	male
a11189502	female
a12444455	male
a12226087	female
a12068974	female
a12070968	NA
a11935078	NA
a11444496	NA
a12562841	male
a12397891	NA
a12312344	male
a11905104	NA
a12507994	NA
a12713223	NA
a11187542	male
a11444472	NA
a11442293	NA
a12558849	male
a12064968	NA
a12505006	NA
a12228771	female
a11189721	male
a12712243	NA
a12230741	female
a12712231	male
a12290233	male
a12398895	female
a12068998	female
a11450101	male
a12507842	male
a1230833x	female
a12177994	male
a12504002	male
a1216866x	male
a11589681	NA
a12507866	NA
a12177970	male
a11585158	NA
a12712255	female
a12404718	NA
a11313894	male
a12369767	male
a12292436	female
a12062789	NA
a11929261	NA
a12558801	male
a12312320	female
a12558825	male
a11441094	male
a12442896	female
a12070944	male
a11374160	male
a12171505	male
a11592904	male
a12712267	NA
a11937014	NA
a12371518	male
a12307488	male
a11450149	NA
a12713259	NA
a12307464	male
a1245042x	male
a12286643	male
a12565805	female
a12403052	female
